ride_id,rider_id,pickup_date,pickup_time,pickup_location,drop_location,fare_amount,trip_distance,wait_time,trip_duration,driver_rating,customer_rating,pickup_datetime,tip_amount,total_amount,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,driver_id,payment_type_Credit Card,payment_type_Debit Card,payment_type_UPI,payment_type_Uber Wallet,payment_type_nan,vehicle_type_Bike,vehicle_type_Go Mini,vehicle_type_Go Sedan,vehicle_type_Premier Sedan,vehicle_type_Uber XL,vehicle_type_eBike,vehicle_type_nan,booking_status_nan,pickup_hour,pickup_day_of_week,pickup_month,is_weekend,is_rush_hour,fare_per_km,fare_per_minute,speed_kmh,profitability_score,should_accept
CNR4244525,CID7252653,2024-05-30,5.069848156738075,Yamuna Bank,Pitampura,491.0,37.23,7.7,41.1,4.4,4.5,2024-05-30 17:26:30,0,491.0,28.562285513064175,77.07154239254332,28.641072903472043,77.23189928548608,driver_28945,False,False,True,False,False,True,False,False,False,False,False,False,False,17,3,5,0,1,13.18828865999762,11.94647172879631,54.35028562002098,0.2257862077724155,0
CNR3175732,CID5197674,2024-12-22,6.5327404671095435,Botanical Garden,Ashok Park Main,469.0,25.81,3.8,44.1,3.9,3.7,2024-12-22 12:23:30,0,469.0,28.607177943509672,77.32539749541752,28.559370296832824,77.11738173770638,driver_73518,False,True,False,False,False,True,False,False,False,False,False,False,False,12,6,12,1,0,18.171250748886063,10.634920393765976,35.11559848217893,0.256700439882698,1
CNR9807438,CID9751966,2024-09-09,7.388193912007636,Chanakyapuri,Punjabi Bagh,623.0,41.37,6.9,30.9,4.7,5.0,2024-09-09 12:03:42,0,623.0,28.6198969479316,77.13916517423743,28.63775344439774,77.19495130065415,driver_32853,False,False,False,False,False,False,False,False,False,False,True,False,False,12,0,9,0,0,15.059221294193348,20.161811645248815,80.32994110691045,0.1857442260775277,0
CNR9354777,CID1526251,2024-10-07,20.47290198404017,Badshahpur,Sohna Road,243.0,49.55,11.6,41.6,4.3,3.3,2024-10-07 09:27:36,0,243.0,28.66453474687152,77.15035066098486,28.62053365657251,77.078678264463,driver_88142,False,False,True,False,False,False,False,False,True,False,False,False,False,9,0,10,0,1,4.90413713614254,5.841346013429183,71.46624307753402,0.1322511270890011,0
CNR9962416,CID3194909,2024-06-14,6.497034855571122,Mayur Vihar,Connaught Place,233.0,45.32,7.7,24.5,4.1,4.9,2024-06-14 06:51:34,0,233.0,28.479240413032752,77.22503206378371,28.641693242440837,77.34790283351467,driver_58788,False,False,False,False,False,True,False,False,False,False,False,False,False,6,4,6,0,0,5.141217891853092,9.510203693461074,110.98748329595928,0.0823297561595123,0
CNR2243363,CID8404925,2024-09-16,16.343271921809777,Vatika Chowk,Saidulajab,953.0,31.16,8.2,31.6,3.9,4.9,2024-09-16 13:33:39,0,953.0,28.613118082370804,77.17637208904719,28.482401333520944,77.07481248095307,driver_84809,False,False,False,False,False,True,False,False,False,False,False,False,False,13,0,9,0,0,30.584081175093672,30.158226893726994,59.164444624472225,0.2559771749755621,1
CNR8527181,CID4517405,2024-11-17,7.249621312343045,Noida Sector 18,Noida Film City,147.0,31.9,6.7,36.7,4.1,4.5,2024-11-17 20:42:13,0,147.0,28.576903526324955,77.41789971698246,28.67927973569978,77.31148610530455,driver_90002,True,False,False,False,False,False,False,False,False,False,True,False,False,20,6,11,1,0,4.6081503257633125,4.0054494821403415,52.15250329291014,0.1203237524124621,0
CNR7311036,CID1007503,2024-08-27,9.844967633401415,Cyber Hub,Sadar Bazar Gurgaon,145.0,8.95,11.4,31.7,4.3,3.7,2024-08-27 21:33:21,0,145.0,28.589203523160776,77.05729343392873,28.57927449852377,77.12293863854732,driver_32835,False,False,True,False,False,True,False,False,False,False,False,False,False,21,1,8,0,0,16.201115508255253,4.574132347819169,16.940031028332438,0.4034490952006293,1
CNR4192642,CID4283756,2024-05-06,5.07266220492609,Ghitorni Village,Ramesh Nagar,595.0,34.02,5.5,17.8,4.6,4.5,2024-05-06 21:00:22,0,595.0,28.50991042849356,77.15924681239437,28.51008918801239,77.22030130635257,driver_81174,False,False,False,True,False,False,True,False,False,False,False,False,False,21,0,5,0,0,17.489711420055514,33.426964414215476,114.67377076257048,0.2080545314900153,0
CNR4352249,CID4396593,2024-08-26,12.797993865506,Bahadurgarh,Palam Vihar,392.0,47.55,7.3,41.3,4.6,3.9,2024-08-26 18:07:53,0,392.0,28.61268044334061,77.12074129279911,28.63997296037601,77.09272065004482,driver_23335,False,False,False,True,False,False,False,True,False,False,False,False,False,18,0,8,0,1,8.243953559538307,9.491525193909805,69.07980278963275,0.1795052452137424,0
CNR4244964,CID9235826,2024-08-29,18.82269602309195,Chanakyapuri,Noida Extension,753.0,17.5,12.5,42.7,3.2,4.2,2024-08-29 17:01:37,0,753.0,28.75270882366403,77.22517822904265,28.624458027551956,77.19313249133597,driver_20950,False,False,True,False,False,False,False,False,True,False,False,False,False,17,3,8,0,1,43.028568969796055,17.634660008555972,24.59012938155122,0.3922875576036866,1
CNR9991032,CID5815737,2024-01-03,10.89711896685922,IMT Manesar,Qutub Minar,591.0,28.0,12.9,36.9,4.1,4.5,2024-01-03 13:14:22,0,591.0,28.60665709303577,77.18965742827747,28.324630958710927,77.3618755008072,driver_17210,False,False,True,False,False,False,False,True,False,False,False,False,False,13,2,1,0,0,21.107142103316352,16.016259728556648,45.52838125466462,0.2072797350874031,0
CNR2856564,CID1300200,2024-11-11,17.04987091371019,Jahangirpuri,Vatika Chowk,682.0,45.08,13.1,22.0,4.2,4.6,2024-11-11 08:52:08,0,682.0,28.721701705863747,77.32419252000888,28.559058197175588,77.12797247007971,driver_90285,False,False,True,False,False,True,False,False,False,False,False,False,False,8,0,11,0,1,15.128659824120236,30.99999859090915,122.9451192405839,0.2281146319729103,0
CNR2763184,CID6427729,2024-11-27,9.390331384720715,Tis Hazari,Govindpuri,80.0,33.92,4.9,32.8,4.3,5.0,2024-11-27 09:04:44,0,80.0,28.564100244410636,77.18273903067534,28.586385415667547,77.18710289208029,driver_30507,False,False,True,False,False,False,False,False,False,True,False,False,False,9,2,11,0,1,2.358490496506766,2.4390243158834055,62.04866698414576,0.1277905343760182,0
CNR8958657,CID7840610,2024-11-30,11.798512920469644,Laxmi Nagar,Rithala,664.0,8.25,7.0,35.0,4.2,4.6,2024-11-30 17:52:48,0,664.0,28.577490665635953,77.18895273709668,28.708211007092427,77.25525738052085,driver_58313,True,False,False,False,False,True,False,False,False,False,False,False,False,17,5,11,1,1,80.48483872911046,18.971428029387777,14.142832898000744,0.629555376344086,1
CNR6846280,CID1231753,2024-09-12,15.944713239303686,Bhikaji Cama Place,Jahangirpuri,656.0,28.86,12.9,28.9,3.9,4.7,2024-09-12 02:20:38,0,656.0,28.782650206665153,77.08169614930024,28.614594330877235,77.18972302864013,driver_48406,True,False,False,False,False,False,False,False,True,False,False,False,False,2,3,9,0,0,22.73042194281282,22.698961152285083,59.91683062249698,0.2147700576680483,0
CNR3949208,CID9515071,2024-01-16,1.749974059303046,Green Park,Ardee City,478.0,35.52,2.9,26.8,3.4,4.1,2024-01-16 10:03:41,0,478.0,28.534045817874905,77.24775336568656,28.73133883628894,77.07378049875273,driver_45502,False,False,False,True,False,False,False,False,True,False,False,False,False,10,1,1,0,0,13.457206828344402,17.835820230006707,79.52221002490295,0.1845330747243773,0
CNR5940200,CID2999361,2024-06-26,17.703437938248676,Subhash Nagar,Madipur,410.0,13.8,12.6,28.7,4.7,4.4,2024-06-26 10:26:58,0,410.0,28.67777302220292,77.10008915531458,28.504544562099536,77.44942493690041,driver_1123,False,False,True,False,False,False,True,False,False,False,False,False,False,10,2,6,0,0,29.710142774627336,14.285713787954224,28.850113902200903,0.4047590909090909,1
CNR6553099,CID2863173,2024-05-06,24.037042441106134,Jor Bagh,Lal Quila,758.0,34.94,14.6,25.5,3.7,4.3,2024-05-06 16:31:36,0,758.0,28.43964969782095,77.19691216198669,28.60973898659272,77.23588945768208,driver_41712,False,False,True,False,False,False,False,False,True,False,False,False,False,16,0,5,0,0,21.69433252162758,29.725489030372977,82.21157126689114,0.2051602040816326,0
CNR8825892,CID4659647,2024-12-07,8.634188564844601,INA Market,Ashok Park Main,159.0,18.15,7.6,20.7,4.6,4.6,2024-12-07 09:48:04,0,159.0,28.72371102372564,77.29191836559825,28.399700248625848,77.14427496936432,driver_77524,False,False,True,False,False,False,False,True,False,False,False,False,False,9,5,12,1,1,8.760330095849582,7.681159049219369,52.608543163643006,0.2703615719406043,1
CNR9149135,CID7608021,2024-05-29,8.763756892831422,Lok Kalyan Marg,Rohini,459.0,27.57,8.4,42.1,4.0,4.1,2024-05-29 17:17:44,0,459.0,28.60836619204875,77.1729239727688,28.66041160794994,77.12638989775473,driver_85384,False,False,False,False,False,True,False,False,False,False,False,False,False,17,2,5,0,1,16.648530408105533,10.902612567633906,39.292105521939874,0.2474585941261434,0
CNR9543079,CID4505390,2024-09-14,2.561850533094215,Laxmi Nagar,Gwal Pahari,1424.0,19.22,3.3,25.5,4.1,4.6,2024-09-14 23:37:01,0,1424.0,28.53214645467754,77.23878730535401,28.61517773539513,77.11603158144875,driver_60878,False,False,False,True,False,False,False,True,False,False,False,False,False,23,5,9,1,0,74.08948625965212,55.843135064975094,45.22342300371058,0.3974909638554216,1
CNR2956292,CID2127149,2024-07-25,2.508914833329597,Pitampura,Rajiv Nagar,939.0,38.65,4.1,36.0,3.5,5.0,2024-07-25 16:09:44,0,939.0,28.650810818739213,77.2687883592987,28.631856194032057,77.46237947146935,driver_70652,False,False,False,False,False,False,False,False,True,False,False,False,False,16,3,7,0,0,24.294954093274153,26.08333260879632,64.41655930573448,0.2462369904289259,0
CNR2640397,CID5215863,2024-12-15,3.1407624209070724,Greater Kailash,Rajiv Chowk,255.0,23.42,5.8,32.0,4.1,4.3,2024-12-15 19:29:30,0,255.0,28.609081707302163,77.28206187930247,28.464996847845715,77.17603759055393,driver_34169,False,False,True,False,False,False,False,False,False,False,False,False,False,19,6,12,1,1,10.88812933867936,7.968749750976571,43.91241766421688,0.2496172640382318,0
CNR3079732,CID7627902,2024-07-12,8.045243159660082,Dwarka Mor,Jor Bagh,827.0,28.5,11.0,16.0,3.8,4.7,2024-07-12 07:29:34,0,827.0,28.712702374325648,77.09706763834953,28.519127741944384,77.09951546052676,driver_39796,False,False,True,False,False,False,False,False,True,False,False,False,False,7,4,7,0,1,29.017542841489725,51.68749676953145,106.87459922025292,0.30365,1
CNR6196117,CID5500552,2024-09-21,18.7840264222851,GTB Nagar,Jor Bagh,259.0,38.05,12.8,35.2,3.7,3.9,2024-09-21 08:44:48,0,259.0,28.82789375823391,77.3116450140761,28.72604496303249,77.22015178015346,driver_78187,False,True,False,False,False,False,False,False,True,False,False,False,False,8,5,9,1,1,6.806832935431461,7.357954336421752,64.85784399231137,0.1852560166727075,0
CNR8423512,CID9596401,2024-11-10,4.2442258490291875,South Extension,Vatika Chowk,416.0,12.49,7.2,44.6,3.2,4.2,2024-11-10 19:06:26,0,416.0,28.788328523257217,77.10609288793874,28.65341081767725,77.18718484826222,driver_82639,False,False,True,False,False,False,False,True,False,False,False,False,False,19,6,11,1,1,33.30664264958826,9.327354050956188,16.80266797847357,0.5494529613960867,1
CNR4941551,CID2847757,2024-08-29,5.642624804985646,IIT Delhi,Keshav Puram,219.0,47.82,6.7,36.4,4.2,4.6,2024-08-29 02:44:46,0,219.0,28.749510671421035,77.10235450364316,28.671630134170982,77.20613542441264,driver_11728,False,False,False,False,False,False,True,False,False,False,False,False,False,2,3,8,0,0,4.579673680893483,6.016483351195513,78.82404589442984,0.0808608491866556,0
CNR5574736,CID2677304,2024-03-04,18.32222667720386,Bahadurgarh,Jor Bagh,421.0,38.65,13.2,41.7,3.8,4.6,2024-03-04 21:05:34,0,421.0,28.616077140399145,76.93402185182111,28.43450813124988,77.35433328678177,driver_61287,False,True,False,False,False,False,False,False,False,False,False,False,False,21,0,3,0,0,10.89262585012611,10.095923019282422,55.61143077491974,0.1286047855370436,0
CNR2515284,CID9115229,2024-07-11,17.50894824800814,Ashok Vihar,Green Park,345.0,25.32,14.1,42.9,4.8,5.0,2024-07-11 19:39:57,0,345.0,28.65161702424537,77.33227233667446,28.7111829336319,77.27292776347304,driver_78002,False,False,False,False,False,False,False,False,False,False,False,False,False,19,3,7,0,1,13.62559187892607,8.041957854499818,35.4125378845624,0.2192425266002364,0
CNR8699978,CID2677944,2024-07-24,6.126715186373715,Janakpuri,Nehru Place,83.0,12.48,6.4,42.4,3.9,4.3,2024-07-24 19:59:46,0,83.0,28.49741652197508,77.14385886112343,28.537884182547216,77.11386752809304,driver_63264,False,True,False,False,False,False,True,False,False,False,False,False,False,19,2,7,0,1,6.65064049273714,1.9575471236427568,17.660352367425894,0.3489451329937747,1
CNR1239803,CID1493286,2024-04-17,14.52602445718396,Pulbangash,Kadarpur,463.0,25.35,7.3,31.4,5.0,4.1,2024-04-17 18:32:54,0,463.0,28.58955537982775,77.17390009885544,28.51703227739293,77.326468111717,driver_90604,True,False,False,False,False,False,False,False,False,False,False,False,False,18,2,4,0,1,18.264299082276167,14.745222460343234,48.439397886500856,0.2694181484395489,1
CNR5849469,CID9059296,2024-05-03,20.669408514059043,Old Gurgaon,Rithala,403.0,8.38,12.7,22.2,4.5,4.9,2024-05-03 11:28:09,0,403.0,28.56412548577188,77.19634276777106,28.54110733813414,77.28173890225773,driver_22542,False,False,True,False,False,False,True,False,False,False,False,False,False,11,4,5,0,0,48.09068638535962,18.15315233544359,22.648587436250175,0.4961405230544924,1
CNR3521490,CID3606014,2024-09-13,10.764123513295054,INA Market,Netaji Subhash Place,135.0,12.24,10.1,33.3,4.1,4.9,2024-09-13 19:05:19,0,135.0,28.70251911885848,77.24062532788174,28.56413580485404,77.43934772826088,driver_4104,False,False,False,True,False,False,True,False,False,False,False,False,False,19,4,9,0,1,11.029410863610224,4.054053932310693,22.054014317091323,0.391978711813715,1
CNR2445837,CID9796420,2024-12-01,9.31763958641369,Barakhamba Road,Udyog Vihar Phase 4,1601.0,18.05,6.5,38.1,4.3,4.8,2024-12-01 20:29:49,0,1601.0,28.74436441975379,77.30219418956449,28.55897403284039,77.31733190898247,driver_78520,False,False,True,False,False,False,False,False,False,False,True,False,False,20,6,12,1,0,88.69805602780852,42.0209962724148,28.425152086374663,0.4182298737727911,1
CNR8085957,CID4949975,2024-08-15,8.125353138816662,Chandni Chowk,Narsinghpur,164.0,27.62,6.2,44.2,4.1,4.3,2024-08-15 11:49:48,0,164.0,28.645020310160735,77.33909899598477,28.52681531035904,77.32969110978352,driver_42658,False,False,False,True,False,False,False,True,False,False,False,False,False,11,3,8,0,0,5.937726070321286,3.710407155873141,37.49316177398854,0.0957799539170506,0
CNR7983676,CID3428234,2024-08-05,7.799183610912975,IGNOU Road,Vaishali,392.0,42.4,8.6,29.1,4.3,4.4,2024-08-05 17:14:52,0,392.0,28.57652556068995,77.20915526051941,28.66394967100532,77.1638209034677,driver_83191,False,False,True,False,False,False,False,False,False,False,True,False,False,17,0,8,0,1,9.245282800818805,13.470789915093128,87.42250015979349,0.184230834914611,0
CNR2462307,CID7361765,2024-07-20,20.937178909667583,Ardee City,Golf Course Road,495.0,18.98,12.0,27.3,3.1,4.6,2024-07-20 10:22:10,0,495.0,28.689221503599896,77.13208856238299,28.61532709577531,77.17576939006224,driver_25845,False,False,False,True,False,False,False,True,False,False,False,False,False,10,5,7,1,0,26.080082925180033,18.131867467697163,41.714194034738384,0.2908295066413663,1
CNR6456893,CID2394170,2024-03-29,10.511104595328463,Noida Sector 18,Nehru Place,453.0,37.77,5.6,32.1,4.3,4.9,2024-03-29 18:36:31,0,453.0,28.574452141716453,77.10597584970094,28.63340604126927,77.18813844544854,driver_72607,True,False,False,False,False,False,False,False,False,False,False,False,False,18,4,3,0,1,11.993645433051483,14.112149093079468,70.59799888224508,0.2225714242239805,0
CNR9494009,CID8342218,2024-02-19,2.435336853507323,Noida Extension,South Extension,479.0,15.3,4.1,22.1,3.7,4.8,2024-02-19 10:56:23,0,479.0,28.507666547566227,77.2777568542555,28.513986966453377,77.1038188033153,driver_29303,False,False,False,True,False,False,False,False,False,False,False,False,False,10,0,2,0,0,31.307187496262255,21.674207164063024,41.53834876466399,0.3910789259127968,1
CNR1065451,CID7287663,2024-01-17,11.12300197936791,Sarai Kale Khan,Sonipat,350.0,4.04,12.4,38.1,4.6,4.8,2024-01-17 07:17:24,0,350.0,28.472961865747877,76.99659098762112,28.636930968317344,77.11589984245619,driver_79146,False,False,True,False,False,False,False,False,False,False,False,False,False,7,2,1,0,1,86.63364192236585,9.186351464925158,6.362194705205188,0.4771130515387468,1
CNR3363019,CID7880184,2024-09-11,14.224283346373342,ITO,Rajiv Chowk,369.0,45.74,8.8,30.8,4.9,4.9,2024-09-11 13:16:45,0,369.0,28.497419144213975,77.09834719533613,28.581520791671498,77.29773393920142,driver_27054,False,False,True,False,False,False,False,False,True,False,False,False,False,13,2,9,0,0,8.067336946494601,11.980519091541588,89.10372252521586,0.115498013090229,0
CNR5733390,CID5214955,2024-10-20,13.86823081105841,Munirka,Maidan Garhi,793.0,16.38,11.5,16.3,4.3,4.5,2024-10-20 17:19:01,0,793.0,28.501415060737735,77.23390184242768,28.556124730587555,77.33942812277824,driver_80218,True,False,False,False,False,False,False,False,False,False,False,False,False,17,6,10,1,1,48.4126954571004,48.65030376378504,60.294256585558585,0.4781369012707722,1
CNR8672627,CID8548060,2024-08-06,8.124876701458408,RK Puram,Jasola,194.0,29.82,6.3,26.1,4.6,4.2,2024-08-06 08:56:15,0,194.0,28.70974273663276,77.26487868745235,28.520678398350626,77.2697610398944,driver_55904,False,False,False,True,False,True,False,False,False,False,False,False,False,8,1,8,0,1,6.505700653732372,7.432949906783528,68.55156654812288,0.1651058521267485,0
CNR7950346,CID5918457,2024-10-29,12.921648843631802,Saket,New Delhi Railway Station,180.0,19.27,11.3,32.9,4.4,4.8,2024-10-29 08:00:04,0,180.0,28.596410733930576,77.29943299679381,28.65302602684579,77.23120085884537,driver_79959,False,False,False,False,False,False,True,False,False,False,False,False,False,8,1,10,0,1,9.340943988534304,5.471124453765214,35.14279305265704,0.1981312982386701,0
CNR3823001,CID1209126,2024-12-22,12.506991310088004,Udyog Bhawan,Sikanderpur,192.0,15.78,6.6,41.5,4.2,4.5,2024-12-22 18:25:37,0,192.0,28.81931938412561,77.23102990792358,28.560211684532717,77.37431360474778,driver_7861,False,False,True,False,False,False,False,False,False,True,False,False,False,18,6,12,1,1,12.16729960916986,4.6265059126143155,22.81442484661468,0.3648066740823137,1
CNR2073621,CID8852307,2024-09-20,5.071706566432949,Vatika Chowk,Paharganj,616.0,47.43,2.9,24.2,3.8,4.7,2024-09-20 19:34:18,0,616.0,28.57296981117661,77.26449511750295,28.51962566945176,77.01538372677346,driver_30688,False,False,False,False,False,False,True,False,False,False,False,False,False,19,4,9,0,1,12.987560341818252,25.454544402704776,117.59474976508324,0.2434330747243773,0
CNR3738555,CID7811939,2024-02-03,3.0177943028435057,Hero Honda Chowk,Karol Bagh,162.0,13.73,2.9,22.3,4.6,4.2,2024-02-03 22:57:34,0,162.0,28.608069144053513,77.26793259645824,28.418326651974233,77.23384997626728,driver_52219,False,False,True,False,False,True,False,False,False,False,False,False,False,22,5,2,1,0,11.798979475675202,7.264573665265754,36.94160464142249,0.3759701714985709,1
CNR7083240,CID8974658,2024-06-20,4.218614761590068,Sohna Road,Govindpuri,993.0,18.53,2.4,35.0,3.8,4.5,2024-06-20 11:00:54,0,993.0,28.7200144005008,77.2801480269633,28.67620459141216,77.23056288222782,driver_56641,False,True,False,False,False,False,True,False,False,False,False,False,False,11,3,6,0,0,53.58877206752444,28.371427760816353,31.76565983029743,0.3638498256320837,1
